Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022/10/23,S002,P0018,Furniture,West,451,51,133,50.35,66.39,0,Rainy,0,66.35,Summer
2022/10/23,S002,P0019,Groceries,North,255,84,60,80.96,60.52,20,Cloudy,1,63.93,Spring
2022/10/23,S002,P0020,Electronics,West,378,60,175,66.6,66.29,20,Snowy,1,69.24,Summer
2022/10/23,S003,P0001,Furniture,East,57,31,154,28.08,55.12,0,Rainy,1,52.03,Spring
2022/10/23,S003,P0002,Clothing,East,468,66,187,63.96,52.86,20,Sunny,0,57.21,Winter
2022/10/23,S003,P0003,Electronics,West,139,9,147,24.99,34.91,0,Sunny,0,33.14,Winter
2022/10/23,S003,P0004,Furniture,North,486,381,110,376.27,89.76,10,Cloudy,1,88.53,Winter
2022/10/23,S003,P0005,Clothing,South,57,21,53,39.53,80.58,15,Sunny,0,76.05,Winter
2022/10/23,S003,P0006,Groceries,East,476,305,39,324.01,33.34,5,Cloudy,1,30.14,Spring
2022/10/23,S003,P0007,Groceries,South,428,311,105,303.71,33.38,20,Cloudy,0,29.71,Spring
2022/10/23,S003,P0008,Toys,East,53,32,116,46.66,39.69,20,Cloudy,0,38.42,Summer
2022/10/23,S003,P0009,Electronics,West,323,127,38,142.24,59.65,5,Rainy,1,60.4,Summer
2022/10/23,S003,P0010,Furniture,North,216,59,162,53.53,12.93,5,Rainy,1,15.25,Winter
2022/10/23,S003,P0011,Groceries,East,296,191,140,201.98,68.01,20,Sunny,0,72.13,Spring
2022/10/23,S003,P0012,Groceries,South,213,197,82,190.17,94.37,15,Rainy,1,90.05,Summer
2022/10/23,S003,P0013,Groceries,West,273,193,21,210.96,12.13,20,Sunny,0,13.21,Autumn
2022/10/23,S003,P0014,Toys,West,163,73,41,65.6,38.18,0,Sunny,0,43.09,Summer
2022/10/23,S003,P0015,Electronics,East,246,129,57,142.89,38.13,20,Cloudy,1,35.24,Autumn
2022/10/23,S003,P0016,Furniture,West,414,234,104,251.62,22.68,10,Snowy,0,26,Summer
2022/10/23,S003,P0017,Furniture,West,314,15,47,27.66,86.69,5,Sunny,0,86.44,Winter
2022/10/23,S003,P0018,Toys,North,493,110,139,127.02,33.45,20,Snowy,0,29.27,Spring
2022/10/23,S003,P0019,Furniture,South,158,121,140,119.53,23.33,5,Snowy,1,19.71,Autumn
2022/10/23,S003,P0020,Furniture,West,286,20,107,36.3,54.65,15,Sunny,0,50.33,Summer
2022/10/23,S004,P0001,Electronics,South,187,4,84,13.05,24.51,0,Snowy,0,23.53,Spring
2022/10/23,S004,P0002,Toys,South,273,148,99,165.97,57.15,0,Snowy,0,53.88,Winter
2022/10/23,S004,P0003,Clothing,West,339,83,153,91.09,95.8,0,Rainy,1,93.47,Summer
2022/10/23,S004,P0004,Toys,North,305,176,176,177.62,68.73,0,Sunny,0,69.97,Summer
2022/10/23,S004,P0005,Clothing,South,314,197,82,212.76,63.34,10,Sunny,0,60.91,Autumn
2022/10/23,S004,P0006,Clothing,South,284,183,187,173.08,65.3,15,Sunny,1,61.21,Winter
2022/10/23,S004,P0007,Clothing,East,234,157,182,174.26,78.16,20,Snowy,1,77.67,Winter
2022/10/23,S004,P0008,Clothing,North,240,34,153,27.27,78.19,20,Rainy,1,81.75,Summer
2022/10/23,S004,P0009,Groceries,North,301,35,83,51.5,64.72,20,Cloudy,0,62.83,Autumn
2022/10/23,S004,P0010,Groceries,East,131,50,173,53.1,69.34,20,Sunny,1,69.5,Spring
2022/10/23,S004,P0011,Furniture,North,91,22,154,40.72,34.31,15,Cloudy,0,37.37,Summer
2022/10/23,S004,P0012,Electronics,South,141,85,107,80.97,29.58,20,Snowy,0,33.41,Winter
2022/10/23,S004,P0013,Electronics,North,163,75,164,72.43,33.38,15,Cloudy,0,33.5,Winter
2022/10/23,S004,P0014,Groceries,East,121,27,85,40.62,86.47,5,Sunny,1,90.03,Winter
2022/10/23,S004,P0015,Groceries,West,378,193,191,192.25,69.16,20,Rainy,1,64.62,Autumn
2022/10/23,S004,P0016,Furniture,South,198,150,161,151.18,43.24,5,Snowy,0,39.81,Summer
2022/10/23,S004,P0017,Electronics,East,121,52,133,67.55,46.64,0,Snowy,0,51.52,Autumn
2022/10/23,S004,P0018,Groceries,North,342,98,100,103.37,28.98,5,Rainy,1,32.91,Summer
2022/10/23,S004,P0019,Clothing,South,243,90,98,85.28,37.29,5,Sunny,1,33.23,Summer
2022/10/23,S004,P0020,Groceries,West,75,14,86,18.98,86.99,5,Snowy,1,91.75,Autumn
2022/10/23,S005,P0001,Furniture,East,250,165,116,157.39,52.72,20,Rainy,1,56.54,Winter
2022/10/23,S005,P0002,Toys,South,214,106,184,103.27,73.52,5,Sunny,0,78,Winter
2022/10/23,S005,P0003,Clothing,West,469,427,43,419.58,73.44,5,Cloudy,1,70.38,Spring
2022/10/23,S005,P0004,Groceries,North,194,178,41,192.68,16.38,10,Cloudy,0,18.1,Summer
2022/10/23,S005,P0005,Electronics,North,144,63,79,74.95,92.79,0,Rainy,1,90.72,Winter
2022/10/23,S005,P0006,Clothing,West,196,51,187,69.62,65.1,0,Sunny,0,69.3,Summer
2022/10/23,S005,P0007,Toys,North,117,58,162,57.41,10.93,15,Cloudy,0,14.21,Winter
2022/10/23,S005,P0008,Groceries,West,396,263,26,282.88,34.96,5,Rainy,0,29.98,Summer
2022/10/23,S005,P0009,Groceries,North,276,206,198,210.44,94.96,15,Rainy,1,91.69,Autumn
2022/10/23,S005,P0010,Electronics,West,202,186,150,183.81,53.5,5,Snowy,0,58.2,Spring
2022/10/23,S005,P0011,Furniture,West,331,289,137,280.37,64.86,20,Sunny,0,69.61,Winter
2022/10/23,S005,P0012,Furniture,South,403,259,152,261.15,53.04,0,Rainy,1,54.17,Spring
2022/10/23,S005,P0013,Furniture,South,58,57,79,68.42,50.43,15,Snowy,1,54.7,Winter
2022/10/23,S005,P0014,Groceries,East,351,288,199,299.68,40.15,5,Cloudy,0,39.2,Summer
2022/10/23,S005,P0015,Groceries,South,380,258,104,260.69,69.17,0,Snowy,0,67.37,Autumn
2022/10/23,S005,P0016,Groceries,West,97,79,191,86.1,10.79,15,Cloudy,0,5.98,Autumn
2022/10/23,S005,P0017,Electronics,West,320,248,96,267.72,47.34,5,Sunny,0,46.78,Autumn
2022/10/23,S005,P0018,Toys,West,220,12,23,28.19,91.73,0,Rainy,1,92.35,Spring
2022/10/23,S005,P0019,Groceries,West,442,285,150,277.43,99.15,15,Cloudy,0,96.87,Spring
2022/10/23,S005,P0020,Clothing,East,429,117,50,129.51,32.95,15,Cloudy,0,35.31,Winter
2022/10/24,S001,P0001,Toys,South,367,295,123,296.27,86.49,20,Cloudy,0,91.27,Spring
2022/10/24,S001,P0002,Clothing,West,209,141,83,135.86,95.54,15,Snowy,0,90.72,Summer
2022/10/24,S001,P0003,Toys,North,314,218,20,230.18,54.3,20,Snowy,0,54.41,Spring
2022/10/24,S001,P0004,Electronics,East,413,391,138,384.61,69.22,10,Rainy,0,67.49,Winter
2022/10/24,S001,P0005,Groceries,South,164,51,67,58.38,46.54,0,Rainy,1,42.1,Winter
2022/10/24,S001,P0006,Clothing,South,466,352,198,353.13,17.09,0,Cloudy,1,12.99,Autumn
2022/10/24,S001,P0007,Groceries,South,171,132,43,142.54,30.79,20,Rainy,1,31.05,Spring
2022/10/24,S001,P0008,Groceries,West,56,53,66,65.29,85.35,5,Cloudy,1,88.93,Winter
2022/10/24,S001,P0009,Electronics,South,314,189,45,180.02,35.35,10,Rainy,1,35.29,Spring
2022/10/24,S001,P0010,Groceries,East,62,52,181,59.04,87.33,20,Snowy,0,91.85,Summer
2022/10/24,S001,P0011,Furniture,East,81,42,131,52.33,10.89,20,Sunny,1,9.78,Summer
2022/10/24,S001,P0012,Electronics,North,221,86,96,105.55,70.92,20,Sunny,0,71.77,Winter
2022/10/24,S001,P0013,Toys,South,429,194,162,208.52,30.83,20,Snowy,0,33.25,Summer
2022/10/24,S001,P0014,Groceries,West,222,201,128,196.95,84.82,20,Sunny,1,82.03,Summer
2022/10/24,S001,P0015,Furniture,East,437,410,160,423.06,11.69,0,Rainy,1,9.01,Spring
2022/10/24,S001,P0016,Furniture,North,209,79,173,86.58,55.05,10,Sunny,1,51.09,Summer
2022/10/24,S001,P0017,Furniture,West,481,57,149,53.96,47.87,5,Sunny,1,52.86,Spring
2022/10/24,S001,P0018,Electronics,East,158,101,24,92.98,75.4,10,Rainy,1,76.85,Spring
2022/10/24,S001,P0019,Furniture,North,258,81,62,98.47,83.36,5,Rainy,0,82.05,Spring
2022/10/24,S001,P0020,Electronics,North,497,463,130,456.95,24.64,20,Rainy,0,26.48,Winter
2022/10/24,S002,P0001,Toys,West,241,54,40,58.81,44.24,20,Sunny,1,43.63,Summer
2022/10/24,S002,P0002,Groceries,North,479,301,88,314.27,80.96,0,Sunny,0,83.79,Spring
2022/10/24,S002,P0003,Electronics,East,340,157,55,151.23,23.23,15,Sunny,1,24.5,Spring
2022/10/24,S002,P0004,Groceries,East,336,220,196,225.71,78.38,20,Snowy,0,80.24,Winter
2022/10/24,S002,P0005,Toys,West,70,48,37,51.96,16.06,20,Rainy,1,20.69,Winter
2022/10/24,S002,P0006,Toys,North,206,188,93,185,11.25,5,Cloudy,0,9.99,Spring
2022/10/24,S002,P0007,Clothing,South,431,294,88,293.6,65.69,20,Sunny,1,68.1,Spring
2022/10/24,S002,P0008,Toys,West,66,55,115,66.04,95.96,10,Cloudy,1,99.78,Autumn
2022/10/24,S002,P0009,Clothing,North,160,89,92,87.26,49.61,20,Rainy,1,49.61,Winter
2022/10/24,S002,P0010,Furniture,South,190,94,34,91.18,28.76,20,Sunny,0,32.95,Spring
2022/10/24,S002,P0011,Furniture,East,178,10,108,2.85,78.74,0,Rainy,1,79.05,Summer
2022/10/24,S002,P0012,Groceries,South,263,229,108,243.04,83.67,5,Cloudy,1,78.81,Autumn
2022/10/24,S002,P0013,Electronics,West,124,47,115,39.84,34.4,10,Sunny,1,34.36,Winter
2022/10/24,S002,P0014,Groceries,East,200,121,26,132.59,99.36,5,Sunny,0,96.22,Spring
2022/10/24,S002,P0015,Clothing,West,76,3,198,-2.7,48.35,5,Cloudy,0,45.37,Spring
2022/10/24,S002,P0016,Furniture,East,416,248,116,252.23,11.67,15,Sunny,0,15.93,Summer
2022/10/24,S002,P0017,Electronics,North,227,178,153,182.93,43.12,5,Rainy,1,43.86,Spring
2022/10/24,S002,P0018,Clothing,South,463,40,140,54.41,78.78,20,Snowy,0,76.27,Spring
2022/10/24,S002,P0019,Furniture,East,121,0,95,6.02,40.34,15,Snowy,1,44.19,Spring
2022/10/24,S002,P0020,Toys,East,449,178,162,183.01,95.28,0,Cloudy,0,96.51,Winter
2022/10/24,S003,P0001,Toys,East,291,165,120,184.27,40.64,15,Rainy,1,44.38,Winter
2022/10/24,S003,P0002,Clothing,East,312,6,187,7.82,98.14,20,Rainy,1,102.39,Spring
2022/10/24,S003,P0003,Electronics,West,70,65,32,60.49,41.12,10,Snowy,1,40.95,Summer
2022/10/24,S003,P0004,Groceries,East,82,12,171,15.02,76.27,15,Snowy,0,78.95,Summer
2022/10/24,S003,P0005,Toys,North,139,21,51,32.38,53.58,10,Rainy,1,50.56,Winter
2022/10/24,S003,P0006,Toys,North,380,270,139,287.68,78.51,15,Cloudy,1,78.12,Spring
2022/10/24,S003,P0007,Groceries,East,129,129,49,140.75,29.02,20,Rainy,1,25.16,Winter
2022/10/24,S003,P0008,Electronics,East,152,20,33,10.88,31.73,20,Snowy,0,36.01,Winter
2022/10/24,S003,P0009,Electronics,North,64,24,146,15.71,77.83,20,Cloudy,0,82.56,Autumn
2022/10/24,S003,P0010,Clothing,South,245,184,128,183.17,57.77,5,Snowy,0,57.41,Summer
2022/10/24,S003,P0011,Electronics,East,445,400,120,393.92,78.35,20,Sunny,1,79.41,Autumn
2022/10/24,S003,P0012,Electronics,West,498,412,116,427.49,36.44,20,Snowy,0,34.1,Spring
2022/10/24,S003,P0013,Groceries,South,174,89,192,106.43,25.68,15,Sunny,0,26.93,Spring
2022/10/24,S003,P0014,Groceries,South,308,151,27,169.41,97.68,15,Sunny,1,99.43,Winter
2022/10/24,S003,P0015,Groceries,South,336,298,47,310.47,36.75,10,Rainy,0,32.82,Winter
2022/10/24,S003,P0016,Toys,South,119,72,180,63.21,84.36,10,Cloudy,1,88.64,Winter
2022/10/24,S003,P0017,Clothing,North,373,276,130,291.95,18.28,0,Sunny,1,14.51,Autumn
2022/10/24,S003,P0018,Clothing,West,51,31,185,26.26,21.83,0,Snowy,1,24.45,Autumn
2022/10/24,S003,P0019,Electronics,North,353,26,26,34.75,67.55,0,Sunny,1,71.74,Autumn
2022/10/24,S003,P0020,Groceries,East,276,137,117,129.24,24.02,0,Rainy,1,27.88,Summer
2022/10/24,S004,P0001,Clothing,West,418,390,68,385.31,15.84,0,Snowy,1,11.92,Winter
2022/10/24,S004,P0002,Groceries,North,330,144,71,143.97,18.4,20,Snowy,1,22.33,Winter
2022/10/24,S004,P0003,Toys,North,341,105,188,123.24,74.58,20,Rainy,1,79.14,Summer
2022/10/24,S004,P0004,Electronics,North,119,36,40,26.15,41.97,10,Snowy,0,39.29,Summer
2022/10/24,S004,P0005,Clothing,North,97,17,38,33.09,92.01,10,Cloudy,1,90.17,Autumn
2022/10/24,S004,P0006,Electronics,South,146,36,58,43.58,40.96,15,Snowy,1,39.91,Spring
2022/10/24,S004,P0007,Electronics,East,350,290,68,292.5,42.99,5,Sunny,1,42.42,Summer
2022/10/24,S004,P0008,Furniture,West,102,43,45,37.78,55.42,20,Rainy,1,51.18,Summer
2022/10/24,S004,P0009,Furniture,South,260,93,53,94.18,85.23,20,Snowy,1,87.65,Summer
2022/10/24,S004,P0010,Furniture,East,111,68,104,73.09,33.33,20,Cloudy,1,37.2,Autumn
2022/10/24,S004,P0011,Toys,North,255,229,147,238.32,94.42,5,Cloudy,1,95,Winter
2022/10/24,S004,P0012,Clothing,South,327,212,50,205.36,32.71,10,Snowy,0,37.68,Autumn
2022/10/24,S004,P0013,Clothing,South,429,329,111,346.35,29.67,15,Snowy,1,33.62,Summer
2022/10/24,S004,P0014,Toys,South,409,58,173,67.17,95.22,15,Snowy,0,91.3,Autumn
2022/10/24,S004,P0015,Clothing,West,449,439,185,449.84,17.35,15,Cloudy,0,17.3,Winter
2022/10/24,S004,P0016,Groceries,North,482,278,43,296.59,84,20,Sunny,1,83.94,Summer
2022/10/24,S004,P0017,Electronics,South,291,250,139,265.03,36.9,5,Snowy,1,41.28,Autumn
2022/10/24,S004,P0018,Groceries,East,384,25,33,38.72,58.79,5,Snowy,1,55.19,Autumn
2022/10/24,S004,P0019,Electronics,North,443,312,179,305.29,19.18,5,Cloudy,0,17.39,Summer
2022/10/24,S004,P0020,Clothing,North,455,255,178,260.44,60.24,5,Cloudy,1,59.41,Summer
2022/10/24,S005,P0001,Groceries,South,95,23,169,28.39,59.65,5,Snowy,0,60.91,Summer
2022/10/24,S005,P0002,Groceries,South,109,90,73,83.64,81.84,15,Snowy,0,86.32,Winter
2022/10/24,S005,P0003,Groceries,South,465,106,66,106.26,17.12,10,Snowy,0,19.62,Autumn
2022/10/24,S005,P0004,Groceries,West,378,50,157,59.53,16.07,5,Rainy,0,20.31,Summer
2022/10/24,S005,P0005,Groceries,South,269,106,75,110.65,55.72,10,Cloudy,0,56.33,Summer
2022/10/24,S005,P0006,Electronics,North,318,120,70,126.75,14.44,20,Rainy,0,13.44,Spring
2022/10/24,S005,P0007,Electronics,West,237,109,195,120.49,89.08,20,Snowy,0,84.18,Spring
2022/10/24,S005,P0008,Furniture,West,407,190,123,190.84,82.8,0,Cloudy,1,84.38,Autumn
2022/10/24,S005,P0009,Groceries,East,437,318,33,336.66,38.15,10,Cloudy,1,40.78,Summer
2022/10/24,S005,P0010,Clothing,West,224,113,196,123.37,94.68,0,Sunny,1,96.24,Spring
2022/10/24,S005,P0011,Electronics,East,178,31,92,46.95,95.49,5,Rainy,0,98.33,Winter
2022/10/24,S005,P0012,Electronics,East,336,281,67,278.18,84.81,15,Sunny,1,81.35,Spring
2022/10/24,S005,P0013,Toys,South,360,126,194,139.01,74.01,5,Sunny,0,74.29,Autumn
2022/10/24,S005,P0014,Clothing,West,449,114,22,113.66,50.89,0,Sunny,1,51.19,Summer
2022/10/24,S005,P0015,Furniture,East,70,47,124,61.52,62.09,10,Rainy,1,58.62,Summer
2022/10/24,S005,P0016,Groceries,North,283,122,144,126.4,32.95,5,Rainy,0,33.06,Summer
2022/10/24,S005,P0017,Groceries,North,88,31,24,27.95,71.34,20,Cloudy,1,73.5,Autumn
2022/10/24,S005,P0018,Furniture,North,212,200,50,194.28,61.67,20,Snowy,1,62.09,Summer
2022/10/24,S005,P0019,Groceries,East,471,467,185,475.46,42.61,5,Snowy,1,45.43,Summer
2022/10/24,S005,P0020,Toys,South,465,381,175,383.56,97.31,15,Cloudy,0,96.01,Spring
2022/10/25,S001,P0001,Furniture,North,72,37,78,39.52,96.07,10,Cloudy,1,99.33,Winter
2022/10/25,S001,P0002,Clothing,East,366,303,193,296.89,77.43,10,Rainy,1,74.35,Winter
2022/10/25,S001,P0003,Clothing,South,134,100,77,116.83,75.52,20,Cloudy,0,79.09,Autumn
2022/10/25,S001,P0004,Groceries,West,292,266,174,268.88,27.29,5,Cloudy,1,26.93,Spring
2022/10/25,S001,P0005,Clothing,South,344,139,146,137.34,34.43,10,Cloudy,1,36.07,Summer
2022/10/25,S001,P0006,Groceries,West,224,210,155,207.3,76.5,15,Snowy,1,78.57,Autumn
2022/10/25,S001,P0007,Groceries,South,298,58,178,55.76,60.12,0,Sunny,1,55.65,Summer
2022/10/25,S001,P0008,Clothing,North,224,147,189,143.21,80.9,0,Sunny,0,78.61,Autumn
2022/10/25,S001,P0009,Furniture,East,314,70,188,79.64,43.57,20,Cloudy,1,42.42,Winter
2022/10/25,S001,P0010,Groceries,East,136,85,95,99,65.82,15,Sunny,1,65.25,Winter
2022/10/25,S001,P0011,Toys,South,162,72,132,86.29,57.34,5,Cloudy,1,53.71,Summer
2022/10/25,S001,P0012,Clothing,West,149,117,117,120.64,40.25,0,Sunny,1,35.46,Spring
2022/10/25,S001,P0013,Toys,South,494,331,57,350.9,79.53,0,Snowy,0,77.47,Spring
2022/10/25,S001,P0014,Toys,North,178,21,42,33.16,25.75,0,Sunny,1,29.38,Winter
2022/10/25,S001,P0015,Clothing,North,181,167,167,171.02,61.02,20,Snowy,1,58.04,Winter
2022/10/25,S001,P0016,Toys,South,90,26,118,25.98,36.52,20,Rainy,1,38.46,Summer
2022/10/25,S001,P0017,Furniture,South,431,215,40,221.35,44.02,10,Sunny,0,45.28,Summer
2022/10/25,S001,P0018,Groceries,North,494,358,199,359.74,89.87,0,Rainy,0,90.78,Autumn
2022/10/25,S001,P0019,Toys,North,267,160,105,174.5,11.62,10,Cloudy,0,11.07,Summer
2022/10/25,S001,P0020,Electronics,North,400,344,130,359.36,62.72,20,Cloudy,0,62.05,Spring
2022/10/25,S002,P0001,Toys,East,133,117,162,110.25,21.95,15,Cloudy,1,17.71,Summer
2022/10/25,S002,P0002,Furniture,East,64,49,100,58.05,73.12,15,Snowy,0,74.7,Autumn
2022/10/25,S002,P0003,Groceries,East,140,60,146,61.33,80.87,5,Snowy,0,79.2,Summer
2022/10/25,S002,P0004,Electronics,East,141,137,27,150.04,35.04,5,Snowy,0,36.11,Spring
2022/10/25,S002,P0005,Toys,South,203,56,146,70.88,88.77,5,Snowy,1,83.82,Autumn
2022/10/25,S002,P0006,Furniture,South,165,152,37,156.86,16.44,20,Snowy,0,19.25,Autumn
2022/10/25,S002,P0007,Toys,West,344,82,47,95.18,27.75,15,Snowy,1,32.46,Winter
2022/10/25,S002,P0008,Toys,North,415,191,171,189.73,76.17,15,Sunny,0,76.24,Summer
2022/10/25,S002,P0009,Toys,North,384,215,94,206.75,46.41,5,Snowy,0,42.87,Spring
2022/10/25,S002,P0010,Toys,North,213,26,98,20.06,39.9,0,Snowy,0,38.72,Spring
2022/10/25,S002,P0011,Furniture,South,440,135,193,154.59,41.31,20,Sunny,0,40.03,Winter
2022/10/25,S002,P0012,Clothing,East,477,36,58,34.6,15.38,0,Sunny,0,12.22,Winter
2022/10/25,S002,P0013,Clothing,West,309,56,100,46.42,46.58,15,Sunny,1,48.09,Summer
2022/10/25,S002,P0014,Toys,East,203,174,158,165.09,75.37,5,Cloudy,0,73.34,Winter
2022/10/25,S002,P0015,Furniture,East,494,240,197,237.63,65.61,20,Sunny,1,67.23,Summer
2022/10/25,S002,P0016,Electronics,East,379,250,117,251.02,12.17,10,Cloudy,0,15.87,Autumn
2022/10/25,S002,P0017,Electronics,East,491,91,182,94.37,59.39,20,Snowy,1,63.15,Winter
2022/10/25,S002,P0018,Electronics,North,214,118,45,112.53,48.01,15,Sunny,0,46.99,Summer
2022/10/25,S002,P0019,Toys,North,195,166,157,172.53,29.6,5,Sunny,0,25.93,Winter
2022/10/25,S002,P0020,Electronics,West,432,266,56,275.99,50.62,0,Rainy,1,53.48,Summer
2022/10/25,S003,P0001,Electronics,East,261,46,80,42.14,27.94,5,Snowy,1,23.72,Winter
2022/10/25,S003,P0002,Toys,East,246,151,77,146.19,83.36,20,Cloudy,1,80.58,Summer
2022/10/25,S003,P0003,Groceries,South,477,405,97,417.2,38.01,20,Cloudy,0,34.19,Spring
2022/10/25,S003,P0004,Clothing,East,98,82,142,101.94,99.41,0,Cloudy,0,103.82,Autumn
2022/10/25,S003,P0005,Clothing,West,162,74,139,84.99,56.52,5,Snowy,0,59.41,Summer
2022/10/25,S003,P0006,Toys,West,470,321,58,338.7,48.84,20,Rainy,0,51.1,Winter
2022/10/25,S003,P0007,Furniture,South,330,279,149,284.96,25.18,0,Cloudy,1,27.46,Winter
2022/10/25,S003,P0008,Electronics,East,255,96,84,91.62,96.8,15,Sunny,0,95.47,Summer
2022/10/25,S003,P0009,Groceries,West,421,333,40,342.34,72.49,0,Sunny,1,75.9,Spring
2022/10/25,S003,P0010,Toys,East,106,74,125,88.25,94.34,5,Snowy,1,99.12,Summer
2022/10/25,S003,P0011,Furniture,West,276,51,163,66.09,29.97,0,Rainy,0,27.93,Winter
2022/10/25,S003,P0012,Toys,East,204,0,150,12.17,94.11,20,Sunny,0,91.52,Winter
2022/10/25,S003,P0013,Clothing,East,436,181,96,190.89,16.21,0,Cloudy,0,20.52,Winter
2022/10/25,S003,P0014,Clothing,East,291,108,134,101.54,50.71,5,Sunny,1,54.66,Summer
2022/10/25,S003,P0015,Toys,North,177,174,115,167.24,58.11,10,Rainy,1,59.54,Autumn
2022/10/25,S003,P0016,Groceries,North,160,129,139,119.22,70.39,0,Cloudy,1,74.74,Spring
2022/10/25,S003,P0017,Electronics,East,329,230,30,220.66,68.92,15,Rainy,0,67.02,Summer
2022/10/25,S003,P0018,Toys,East,214,133,52,128.97,36.08,20,Sunny,1,38.35,Spring
2022/10/25,S003,P0019,Furniture,West,461,451,71,468.84,20.84,10,Cloudy,1,19.8,Autumn
2022/10/25,S003,P0020,Groceries,South,137,3,133,-3.26,13.09,5,Sunny,0,11.96,Winter
2022/10/25,S004,P0001,Toys,North,465,359,154,356.68,71.32,5,Rainy,1,76.24,Spring
2022/10/25,S004,P0002,Groceries,North,127,19,151,28.61,64.04,0,Rainy,0,61.96,Autumn
2022/10/25,S004,P0003,Clothing,North,417,334,48,330.56,86.5,10,Sunny,1,82.83,Autumn
2022/10/25,S004,P0004,Clothing,South,225,14,150,13.68,77.08,5,Snowy,0,80.88,Winter
2022/10/25,S004,P0005,Clothing,West,307,191,64,210.46,72.24,15,Rainy,1,72.94,Autumn
2022/10/25,S004,P0006,Furniture,West,220,37,77,54.39,22.06,5,Snowy,0,23.97,Summer
2022/10/25,S004,P0007,Clothing,South,194,30,171,41.87,49.36,15,Rainy,0,47.66,Winter
2022/10/25,S004,P0008,Furniture,North,170,82,143,83.8,13.79,20,Snowy,1,15.71,Spring
2022/10/25,S004,P0009,Furniture,South,177,177,30,186.09,46.49,0,Cloudy,1,50.3,Autumn
2022/10/25,S004,P0010,Groceries,East,89,59,108,52.88,48.22,0,Sunny,0,52.51,Summer
2022/10/25,S004,P0011,Furniture,South,51,3,66,17.6,25.1,20,Snowy,1,22.21,Summer
2022/10/25,S004,P0012,Toys,South,88,29,91,39.33,25.89,10,Rainy,0,26.55,Summer
2022/10/25,S004,P0013,Groceries,West,180,132,136,142.77,32.64,20,Cloudy,0,28.19,Summer
2022/10/25,S004,P0014,Groceries,East,347,276,136,277.97,55.49,0,Sunny,0,56.37,Autumn
2022/10/25,S004,P0015,Groceries,South,124,34,109,33.07,45.32,5,Cloudy,0,46.78,Autumn
2022/10/25,S004,P0016,Groceries,West,352,7,167,9.85,64.75,15,Sunny,1,68.46,Spring
2022/10/25,S004,P0017,Groceries,East,284,206,30,210.61,71.69,10,Cloudy,1,74.62,Spring
2022/10/25,S004,P0018,Toys,South,56,11,126,30.47,31.41,20,Cloudy,1,31.11,Spring
2022/10/25,S004,P0019,Furniture,West,116,77,140,73.09,51.81,5,Rainy,0,52.94,Winter
2022/10/25,S004,P0020,Furniture,East,139,94,198,93.08,25.28,10,Rainy,1,27.45,Autumn
2022/10/25,S005,P0001,Clothing,East,417,121,82,134.93,10.41,5,Sunny,0,10.05,Spring
2022/10/25,S005,P0002,Electronics,East,466,458,161,455.32,47.19,20,Cloudy,0,46.95,Autumn
2022/10/25,S005,P0003,Groceries,South,417,42,120,44.37,91.05,15,Snowy,0,89.68,Autumn
2022/10/25,S005,P0004,Groceries,West,404,283,56,278.85,19.3,5,Snowy,0,23.8,Spring
2022/10/25,S005,P0005,Toys,North,305,142,70,133.37,10.97,0,Snowy,0,11.33,Spring
2022/10/25,S005,P0006,Toys,North,478,249,186,268.63,93.96,20,Rainy,1,93.35,Spring
2022/10/25,S005,P0007,Furniture,South,94,78,75,76.72,94.93,10,Cloudy,0,94.31,Summer
2022/10/25,S005,P0008,Groceries,North,109,51,48,47.66,88.98,20,Sunny,0,89.28,Autumn
2022/10/25,S005,P0009,Groceries,West,131,94,35,98.68,59.98,20,Snowy,0,60.73,Spring
2022/10/25,S005,P0010,Electronics,North,459,310,69,324.72,77.19,20,Cloudy,1,75.65,Winter
2022/10/25,S005,P0011,Groceries,West,232,153,185,144.46,65.07,20,Rainy,1,68.16,Autumn
2022/10/25,S005,P0012,Groceries,East,212,159,37,157.28,31.54,15,Rainy,0,30.37,Autumn
2022/10/25,S005,P0013,Groceries,South,461,143,159,146.5,74.98,0,Sunny,1,78.89,Autumn
2022/10/25,S005,P0014,Groceries,East,419,363,23,376.41,47.27,0,Cloudy,0,47.74,Summer
2022/10/25,S005,P0015,Groceries,East,430,243,143,255.43,26.7,10,Snowy,1,30.19,Winter
2022/10/25,S005,P0016,Groceries,East,345,225,48,234.2,51.76,10,Sunny,0,53.94,Winter
2022/10/25,S005,P0017,Toys,South,185,179,177,176.07,75.57,0,Sunny,1,78.42,Spring
2022/10/25,S005,P0018,Groceries,South,486,445,199,463.64,64.42,5,Cloudy,1,62.39,Autumn
2022/10/25,S005,P0019,Furniture,East,142,71,25,70.18,52.51,10,Cloudy,1,52.39,Winter
2022/10/25,S005,P0020,Toys,North,322,44,117,51.05,14.59,20,Sunny,0,12.73,Spring
2022/10/26,S001,P0001,Toys,East,77,39,165,50.94,22.95,20,Snowy,0,24.46,Autumn
2022/10/26,S001,P0002,Electronics,South,102,1,165,19.59,19.1,5,Snowy,0,14.31,Summer
2022/10/26,S001,P0003,Clothing,West,414,181,91,194.31,17.65,0,Sunny,0,13.33,Spring
